Punto de Ingreso	Número de Análisis	NUMERO_ANALISIS	Fecha de Análisis	Número de Boletín	Campo	Lote	Descripcion	Especie	Cosecha	Descripción	Contenido Proteico	Grado	Factor	Gastos de Análisis	Gluten	Punto de Ingreso	Número de Análisis	Rubro de Análisis	Porcentaje	Bonificación	Rebaja	Descripción
1	109420	0001 00109420	31/03/2016	1720	651		LA ISABEL 	MAIZ	1516	MAIZ COSECHA 15/16		3	100			1	109420	29	2,8			Granos Danados
1	109420	0001 00109420	31/03/2016	1720	651		LA ISABEL 	MAIZ	1516	MAIZ COSECHA 15/16		3	100			1	109420	43	2			Granos Quebrados y/o Partidos
1	109420	0001 00109420	31/03/2016	1720	651		LA ISABEL 	MAIZ	1516	MAIZ COSECHA 15/16		3	100			1	109420	61	69,5			Peso Hectolítrico
1	109420	0001 00109420	31/03/2016	1720	651		LA ISABEL 	MAIZ	1516	MAIZ COSECHA 15/16		3	100			1	109420	40				Granos Picados
1	109420	0001 00109420	31/03/2016	1720	651		LA ISABEL 	MAIZ	1516	MAIZ COSECHA 15/16		3	100			1	109420	58				Olores Comercialmente Objetables
1	109420	0001 00109420	31/03/2016	1720	651		LA ISABEL 	MAIZ	1516	MAIZ COSECHA 15/16		3	100			1	109420	9				Coloración
1	109420	0001 00109420	31/03/2016	1720	651		LA ISABEL 	MAIZ	1516	MAIZ COSECHA 15/16		3	100			1	109420	60				Otro Tipo
1	109420	0001 00109420	31/03/2016	1720	651		LA ISABEL 	MAIZ	1516	MAIZ COSECHA 15/16		3	100			1	109420	23				Granos Amohosados
1	109427	0001 00109427	01/04/2016	1556	7004		EL ALBA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109427	70				Revolcado en Tierra
1	109427	0001 00109427	01/04/2016	1556	7004		EL ALBA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109427	50				Humedad
1	109427	0001 00109427	01/04/2016	1556	7004		EL ALBA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109427	8				Chamico
1	109427	0001 00109427	01/04/2016	1556	7004		EL ALBA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109427	29	3			Granos Danados
1	109427	0001 00109427	01/04/2016	1556	7004		EL ALBA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109427	73				Tierra
1	109427	0001 00109427	01/04/2016	1556	7004		EL ALBA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109427	11	0,4			Cuerpos Extranos
1	109427	0001 00109427	01/04/2016	1556	7004		EL ALBA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109427	74				Total Danados
1	109427	0001 00109427	01/04/2016	1556	7004		EL ALBA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109427	58				Olores Comercialmente Objetables
1	109427	0001 00109427	01/04/2016	1556	7004		EL ALBA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109427	51				Material Bajo Zaranda
1	109427	0001 00109427	01/04/2016	1556	7004		EL ALBA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109427	45	15			Quebrados y/o Pelados
1	109427	0001 00109427	01/04/2016	1556	7004		EL ALBA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109427	23				Granos Amohosados
1	109427	0001 00109427	01/04/2016	1556	7004		EL ALBA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109427	36				Granos Negros
1	109427	0001 00109427	01/04/2016	1556	7004		EL ALBA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109427	46				Granos Quemados o de Avería
1	109427	0001 00109427	01/04/2016	1556	7004		EL ALBA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109427	77				Granos Verdes
1	109427	0001 00109427	01/04/2016	1556	7004		EL ALBA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109427	96				Rebajas
1	109427	0001 00109427	01/04/2016	1556	7004		EL ALBA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109427	78				Total Cpos Extranos y Tierra
1	109428	0001 00109428	15/04/2016	1638	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109428	70				Revolcado en Tierra
1	109428	0001 00109428	15/04/2016	1638	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109428	50				Humedad
1	109428	0001 00109428	15/04/2016	1638	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109428	8				Chamico
1	109428	0001 00109428	15/04/2016	1638	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109428	29	3			Granos Danados
1	109428	0001 00109428	15/04/2016	1638	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109428	73				Tierra
1	109428	0001 00109428	15/04/2016	1638	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109428	11	0,4			Cuerpos Extranos
1	109428	0001 00109428	15/04/2016	1638	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109428	74				Total Danados
1	109428	0001 00109428	15/04/2016	1638	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109428	58				Olores Comercialmente Objetables
1	109428	0001 00109428	15/04/2016	1638	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109428	51				Material Bajo Zaranda
1	109428	0001 00109428	15/04/2016	1638	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109428	45	15			Quebrados y/o Pelados
1	109428	0001 00109428	15/04/2016	1638	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109428	23				Granos Amohosados
1	109428	0001 00109428	15/04/2016	1638	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109428	36				Granos Negros
1	109428	0001 00109428	15/04/2016	1638	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109428	46				Granos Quemados o de Avería
1	109428	0001 00109428	15/04/2016	1638	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109428	77				Granos Verdes
1	109428	0001 00109428	15/04/2016	1638	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109428	96				Rebajas
1	109428	0001 00109428	15/04/2016	1638	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109428	78				Total Cpos Extranos y Tierra
1	109429	0001 00109429	01/04/2016	1554	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109429	70				Revolcado en Tierra
1	109429	0001 00109429	01/04/2016	1554	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109429	50				Humedad
1	109429	0001 00109429	01/04/2016	1554	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109429	8				Chamico
1	109429	0001 00109429	01/04/2016	1554	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109429	29	3			Granos Danados
1	109429	0001 00109429	01/04/2016	1554	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109429	73				Tierra
1	109429	0001 00109429	01/04/2016	1554	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109429	11	0,4			Cuerpos Extranos
1	109429	0001 00109429	01/04/2016	1554	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109429	74				Total Danados
1	109429	0001 00109429	01/04/2016	1554	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109429	58				Olores Comercialmente Objetables
1	109429	0001 00109429	01/04/2016	1554	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109429	51				Material Bajo Zaranda
1	109429	0001 00109429	01/04/2016	1554	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109429	45	15			Quebrados y/o Pelados
1	109429	0001 00109429	01/04/2016	1554	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109429	23				Granos Amohosados
1	109429	0001 00109429	01/04/2016	1554	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109429	36				Granos Negros
1	109429	0001 00109429	01/04/2016	1554	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109429	46				Granos Quemados o de Avería
1	109429	0001 00109429	01/04/2016	1554	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109429	77				Granos Verdes
1	109429	0001 00109429	01/04/2016	1554	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109429	96				Rebajas
1	109429	0001 00109429	01/04/2016	1554	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109429	78				Total Cpos Extranos y Tierra
1	109430	0001 00109430	17/04/2016	1658	7022		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109430	70				Revolcado en Tierra
1	109430	0001 00109430	17/04/2016	1658	7022		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109430	50				Humedad
1	109430	0001 00109430	17/04/2016	1658	7022		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109430	8				Chamico
1	109430	0001 00109430	17/04/2016	1658	7022		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109430	29	3			Granos Danados
1	109430	0001 00109430	17/04/2016	1658	7022		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109430	73				Tierra
1	109430	0001 00109430	17/04/2016	1658	7022		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109430	11	0,4			Cuerpos Extranos
1	109430	0001 00109430	17/04/2016	1658	7022		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109430	74				Total Danados
1	109430	0001 00109430	17/04/2016	1658	7022		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109430	58				Olores Comercialmente Objetables
1	109430	0001 00109430	17/04/2016	1658	7022		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109430	51				Material Bajo Zaranda
1	109430	0001 00109430	17/04/2016	1658	7022		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109430	45	15			Quebrados y/o Pelados
1	109430	0001 00109430	17/04/2016	1658	7022		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109430	23				Granos Amohosados
1	109430	0001 00109430	17/04/2016	1658	7022		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109430	36				Granos Negros
1	109430	0001 00109430	17/04/2016	1658	7022		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109430	46				Granos Quemados o de Avería
1	109430	0001 00109430	17/04/2016	1658	7022		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109430	77				Granos Verdes
1	109430	0001 00109430	17/04/2016	1658	7022		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109430	96				Rebajas
1	109430	0001 00109430	17/04/2016	1658	7022		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109430	78				Total Cpos Extranos y Tierra
1	109431	0001 00109431	15/04/2016	1656	7023		COLONIA CHICA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109431	70				Revolcado en Tierra
1	109431	0001 00109431	15/04/2016	1656	7023		COLONIA CHICA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109431	50				Humedad
1	109431	0001 00109431	15/04/2016	1656	7023		COLONIA CHICA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109431	8				Chamico
1	109431	0001 00109431	15/04/2016	1656	7023		COLONIA CHICA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109431	29	2,64			Granos Danados
1	109431	0001 00109431	15/04/2016	1656	7023		COLONIA CHICA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109431	73				Tierra
1	109431	0001 00109431	15/04/2016	1656	7023		COLONIA CHICA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109431	11	0,35			Cuerpos Extranos
1	109431	0001 00109431	15/04/2016	1656	7023		COLONIA CHICA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109431	74				Total Danados
1	109431	0001 00109431	15/04/2016	1656	7023		COLONIA CHICA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109431	58				Olores Comercialmente Objetables
1	109431	0001 00109431	15/04/2016	1656	7023		COLONIA CHICA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109431	51				Material Bajo Zaranda
1	109431	0001 00109431	15/04/2016	1656	7023		COLONIA CHICA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109431	45	13,19			Quebrados y/o Pelados
1	109431	0001 00109431	15/04/2016	1656	7023		COLONIA CHICA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109431	23				Granos Amohosados
1	109431	0001 00109431	15/04/2016	1656	7023		COLONIA CHICA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109431	36				Granos Negros
1	109431	0001 00109431	15/04/2016	1656	7023		COLONIA CHICA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109431	46				Granos Quemados o de Avería
1	109431	0001 00109431	15/04/2016	1656	7023		COLONIA CHICA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109431	77				Granos Verdes
1	109431	0001 00109431	15/04/2016	1656	7023		COLONIA CHICA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109431	96				Rebajas
1	109431	0001 00109431	15/04/2016	1656	7023		COLONIA CHICA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109431	78				Total Cpos Extranos y Tierra
1	109432	0001 00109432	08/04/2016	1586	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109432	70				Revolcado en Tierra
1	109432	0001 00109432	08/04/2016	1586	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109432	50				Humedad
1	109432	0001 00109432	08/04/2016	1586	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109432	8				Chamico
1	109432	0001 00109432	08/04/2016	1586	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109432	29	3			Granos Danados
1	109432	0001 00109432	08/04/2016	1586	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109432	73				Tierra
1	109432	0001 00109432	08/04/2016	1586	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109432	11	0,4			Cuerpos Extranos
1	109432	0001 00109432	08/04/2016	1586	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109432	74				Total Danados
1	109432	0001 00109432	08/04/2016	1586	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109432	58				Olores Comercialmente Objetables
1	109432	0001 00109432	08/04/2016	1586	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109432	51				Material Bajo Zaranda
1	109432	0001 00109432	08/04/2016	1586	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109432	45	15			Quebrados y/o Pelados
1	109432	0001 00109432	08/04/2016	1586	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109432	23				Granos Amohosados
1	109432	0001 00109432	08/04/2016	1586	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109432	36				Granos Negros
1	109432	0001 00109432	08/04/2016	1586	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109432	46				Granos Quemados o de Avería
1	109432	0001 00109432	08/04/2016	1586	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109432	77				Granos Verdes
1	109432	0001 00109432	08/04/2016	1586	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109432	96				Rebajas
1	109432	0001 00109432	08/04/2016	1586	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109432	78				Total Cpos Extranos y Tierra
1	109433	0001 00109433	09/04/2016	1588	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,4			1	109433	70				Revolcado en Tierra
1	109433	0001 00109433	09/04/2016	1588	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,4			1	109433	50				Humedad
1	109433	0001 00109433	09/04/2016	1588	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,4			1	109433	8				Chamico
1	109433	0001 00109433	09/04/2016	1588	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,4			1	109433	29				Granos Danados
1	109433	0001 00109433	09/04/2016	1588	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,4			1	109433	73				Tierra
1	109433	0001 00109433	09/04/2016	1588	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,4			1	109433	11				Cuerpos Extranos
1	109433	0001 00109433	09/04/2016	1588	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,4			1	109433	74				Total Danados
1	109433	0001 00109433	09/04/2016	1588	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,4			1	109433	58				Olores Comercialmente Objetables
1	109433	0001 00109433	09/04/2016	1588	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,4			1	109433	51				Material Bajo Zaranda
1	109433	0001 00109433	09/04/2016	1588	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,4			1	109433	45				Quebrados y/o Pelados
1	109433	0001 00109433	09/04/2016	1588	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,4			1	109433	23				Granos Amohosados
1	109433	0001 00109433	09/04/2016	1588	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,4			1	109433	36				Granos Negros
1	109433	0001 00109433	09/04/2016	1588	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,4			1	109433	46				Granos Quemados o de Avería
1	109433	0001 00109433	09/04/2016	1588	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,4			1	109433	77	8		0,6	Granos Verdes
1	109433	0001 00109433	09/04/2016	1588	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,4			1	109433	96				Rebajas
1	109433	0001 00109433	09/04/2016	1588	7020		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,4			1	109433	78				Total Cpos Extranos y Tierra
1	109434	0001 00109434	08/04/2016	1580	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109434	70				Revolcado en Tierra
1	109434	0001 00109434	08/04/2016	1580	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109434	50				Humedad
1	109434	0001 00109434	08/04/2016	1580	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109434	8				Chamico
1	109434	0001 00109434	08/04/2016	1580	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109434	29	3			Granos Danados
1	109434	0001 00109434	08/04/2016	1580	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109434	73				Tierra
1	109434	0001 00109434	08/04/2016	1580	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109434	11	0,4			Cuerpos Extranos
1	109434	0001 00109434	08/04/2016	1580	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109434	74				Total Danados
1	109434	0001 00109434	08/04/2016	1580	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109434	58				Olores Comercialmente Objetables
1	109434	0001 00109434	08/04/2016	1580	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109434	51				Material Bajo Zaranda
1	109434	0001 00109434	08/04/2016	1580	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109434	45	15			Quebrados y/o Pelados
1	109434	0001 00109434	08/04/2016	1580	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109434	23				Granos Amohosados
1	109434	0001 00109434	08/04/2016	1580	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109434	36				Granos Negros
1	109434	0001 00109434	08/04/2016	1580	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109434	46				Granos Quemados o de Avería
1	109434	0001 00109434	08/04/2016	1580	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109434	77				Granos Verdes
1	109434	0001 00109434	08/04/2016	1580	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109434	96				Rebajas
1	109434	0001 00109434	08/04/2016	1580	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109434	78				Total Cpos Extranos y Tierra
1	109435	0001 00109435	09/04/2016	1590	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,2			1	109435	70				Revolcado en Tierra
1	109435	0001 00109435	09/04/2016	1590	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,2			1	109435	50				Humedad
1	109435	0001 00109435	09/04/2016	1590	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,2			1	109435	8				Chamico
1	109435	0001 00109435	09/04/2016	1590	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,2			1	109435	29				Granos Danados
1	109435	0001 00109435	09/04/2016	1590	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,2			1	109435	73				Tierra
1	109435	0001 00109435	09/04/2016	1590	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,2			1	109435	11				Cuerpos Extranos
1	109435	0001 00109435	09/04/2016	1590	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,2			1	109435	74				Total Danados
1	109435	0001 00109435	09/04/2016	1590	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,2			1	109435	58				Olores Comercialmente Objetables
1	109435	0001 00109435	09/04/2016	1590	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,2			1	109435	51				Material Bajo Zaranda
1	109435	0001 00109435	09/04/2016	1590	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,2			1	109435	45				Quebrados y/o Pelados
1	109435	0001 00109435	09/04/2016	1590	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,2			1	109435	23				Granos Amohosados
1	109435	0001 00109435	09/04/2016	1590	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,2			1	109435	36				Granos Negros
1	109435	0001 00109435	09/04/2016	1590	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,2			1	109435	46				Granos Quemados o de Avería
1	109435	0001 00109435	09/04/2016	1590	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,2			1	109435	77	9		0,8	Granos Verdes
1	109435	0001 00109435	09/04/2016	1590	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,2			1	109435	96				Rebajas
1	109435	0001 00109435	09/04/2016	1590	7019		MURO	SEPA	1516	SOJA COSECHA 15/16 E			99,2			1	109435	78				Total Cpos Extranos y Tierra
1	109437	0001 00109437	15/04/2016	1792	7040		LA POSTA ALTA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109437	70				Revolcado en Tierra
1	109437	0001 00109437	15/04/2016	1792	7040		LA POSTA ALTA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109437	50				Humedad
1	109437	0001 00109437	15/04/2016	1792	7040		LA POSTA ALTA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109437	8				Chamico
1	109437	0001 00109437	15/04/2016	1792	7040		LA POSTA ALTA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109437	29	4,8			Granos Danados
1	109437	0001 00109437	15/04/2016	1792	7040		LA POSTA ALTA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109437	73				Tierra
1	109437	0001 00109437	15/04/2016	1792	7040		LA POSTA ALTA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109437	11	0,9			Cuerpos Extranos
1	109437	0001 00109437	15/04/2016	1792	7040		LA POSTA ALTA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109437	74				Total Danados
1	109437	0001 00109437	15/04/2016	1792	7040		LA POSTA ALTA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109437	58				Olores Comercialmente Objetables
1	109437	0001 00109437	15/04/2016	1792	7040		LA POSTA ALTA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109437	51				Material Bajo Zaranda
1	109437	0001 00109437	15/04/2016	1792	7040		LA POSTA ALTA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109437	45	15			Quebrados y/o Pelados
1	109437	0001 00109437	15/04/2016	1792	7040		LA POSTA ALTA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109437	23				Granos Amohosados
1	109437	0001 00109437	15/04/2016	1792	7040		LA POSTA ALTA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109437	36				Granos Negros
1	109437	0001 00109437	15/04/2016	1792	7040		LA POSTA ALTA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109437	46				Granos Quemados o de Avería
1	109437	0001 00109437	15/04/2016	1792	7040		LA POSTA ALTA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109437	77	3,8			Granos Verdes
1	109437	0001 00109437	15/04/2016	1792	7040		LA POSTA ALTA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109437	96				Rebajas
1	109437	0001 00109437	15/04/2016	1792	7040		LA POSTA ALTA	SEPA	1516	SOJA COSECHA 15/16 E			100			1	109437	78				Total Cpos Extranos y Tierra
1	109438	0001 00109438	01/04/2016	1738	7003		LA LUCIA	SEPA	1516	SOJA COSECHA 15/16 E			96,6			1	109438	70	1,4		1,4	Revolcado en Tierra
1	109438	0001 00109438	01/04/2016	1738	7003		LA LUCIA	SEPA	1516	SOJA COSECHA 15/16 E			96,6			1	109438	50				Humedad
1	109438	0001 00109438	01/04/2016	1738	7003		LA LUCIA	SEPA	1516	SOJA COSECHA 15/16 E			96,6			1	109438	8				Chamico
1	109438	0001 00109438	01/04/2016	1738	7003		LA LUCIA	SEPA	1516	SOJA COSECHA 15/16 E			96,6			1	109438	29	3,71			Granos Danados
1	109438	0001 00109438	01/04/2016	1738	7003		LA LUCIA	SEPA	1516	SOJA COSECHA 15/16 E			96,6			1	109438	73				Tierra
1	109438	0001 00109438	01/04/2016	1738	7003		LA LUCIA	SEPA	1516	SOJA COSECHA 15/16 E			96,6			1	109438	11	3		2	Cuerpos Extranos
1	109438	0001 00109438	01/04/2016	1738	7003		LA LUCIA	SEPA	1516	SOJA COSECHA 15/16 E			96,6			1	109438	74				Total Danados
1	109438	0001 00109438	01/04/2016	1738	7003		LA LUCIA	SEPA	1516	SOJA COSECHA 15/16 E			96,6			1	109438	58				Olores Comercialmente Objetables
1	109438	0001 00109438	01/04/2016	1738	7003		LA LUCIA	SEPA	1516	SOJA COSECHA 15/16 E			96,6			1	109438	51				Material Bajo Zaranda
