ANA_PUNTO_INGRESO	ANA_NUMERO_ANALISIS	NUMERO_ANALISIS	ANA_FECHA_ANALISIS	ANA_NUMERO_BOLETIN	ANA_CAMPO	ANA_LOTE	CAM_DESCRIPCION	ANA_ESPECIE	ANA_COSECHA	ECO_DESCRIPCION	ANA_CONTENIDO_PROTEICO	ANA_GRADO	ANA_FACTOR	ANA_IMPORTE_GASTOS	ANA_GLUTEN	ATI_PUNTO_INGRESO	ATI_NUMERO_ANALISIS	ATI_PUNTO_INGRESO_TICKET	ATI_NUMERO_TICKET	ATI_CERTIFICADO	NUMERO_TICKET	TIP_FECHA	TIP_KILOS_NETOS
1	109152	0001 00109152	01/04/2016	1732	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			99,3700			1	109152	1	75605	Sí	0001 0000075605	25/03/2016 12:00:00 AM	29671
1	109152	0001 00109152	01/04/2016	1732	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			99,3700			1	109152	1	75606	Sí	0001 0000075606	25/03/2016 12:00:00 AM	30953
1	109152	0001 00109152	01/04/2016	1732	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			99,3700			1	109152	1	75610	Sí	0001 0000075610	25/03/2016 12:00:00 AM	31669
1	109152	0001 00109152	01/04/2016	1732	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			99,3700			1	109152	1	75619	Sí	0001 0000075619	25/03/2016 12:00:00 AM	31168
1	109152	0001 00109152	01/04/2016	1732	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			99,3700			1	109152	1	75628	Sí	0001 0000075628	26/03/2016 12:00:00 AM	32019
1	109152	0001 00109152	01/04/2016	1732	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			99,3700			1	109152	1	75629	Sí	0001 0000075629	26/03/2016 12:00:00 AM	32045
1	109152	0001 00109152	01/04/2016	1732	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			99,3700			1	109152	1	75630	Sí	0001 0000075630	26/03/2016 12:00:00 AM	28150
1	109152	0001 00109152	01/04/2016	1732	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			99,3700			1	109152	1	75634	Sí	0001 0000075634	27/03/2016 12:00:00 AM	33299
1	109152	0001 00109152	01/04/2016	1732	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			99,3700			1	109152	1	75641	Sí	0001 0000075641	27/03/2016 12:00:00 AM	31243
1	109152	0001 00109152	01/04/2016	1732	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			99,3700			1	109152	1	75681	Sí	0001 0000075681	29/03/2016 12:00:00 AM	31283
1	109152	0001 00109152	01/04/2016	1732	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			99,3700			1	109152	1	75682	Sí	0001 0000075682	29/03/2016 12:00:00 AM	31900
1	109152	0001 00109152	01/04/2016	1732	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			99,3700			1	109152	1	75685	Sí	0001 0000075685	30/03/2016 12:00:00 AM	32855
1	109152	0001 00109152	01/04/2016	1732	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			99,3700			1	109152	1	75686	Sí	0001 0000075686	30/03/2016 12:00:00 AM	29631
1	109152	0001 00109152	01/04/2016	1732	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			99,3700			1	109152	1	75703	Sí	0001 0000075703	31/03/2016 12:00:00 AM	31999
1	109152	0001 00109152	01/04/2016	1732	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			99,3700			1	109152	1	75727	Sí	0001 0000075727	01/04/2016 12:00:00 AM	33810
1	109153	0001 00109153	01/04/2016	1679	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109153	1	75648	Sí	0001 0000075648	27/03/2016 12:00:00 AM	32019
1	109153	0001 00109153	01/04/2016	1679	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109153	1	75692	Sí	0001 0000075692	30/03/2016 12:00:00 AM	31482
1	109153	0001 00109153	01/04/2016	1679	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109153	1	75705	Sí	0001 0000075705	31/03/2016 12:00:00 AM	32039
1	109153	0001 00109153	01/04/2016	1679	7081		LAS MERCEDES	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109153	1	75732	Sí	0001 0000075732	01/04/2016 12:00:00 AM	31024
1	109162	0001 00109162	31/03/2016	1731	5611		SAN RAMON	TRIG	1516	TRIGO COSECHA 15/16		2	100,8000	152,50		1	109162	21	17731	Sí	0021 0000017731	14/03/2016 12:00:00 AM	26900
1	109163	0001 00109163	14/03/2016	1727	1267		ANDRADE	TRIG	1516	TRIGO COSECHA 15/16		1	95,0000	70,50		1	109163	21	17727	Sí	0021 0000017727	14/03/2016 12:00:00 AM	30020
1	109165	0001 00109165	17/03/2016	1539	1290		MONAS	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109165	1	75539	Sí	0001 0000075539	17/03/2016 12:00:00 AM	27697
1	109166	0001 00109166	26/03/2016	1624	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109166	1	75618	Sí	0001 0000075618	25/03/2016 12:00:00 AM	34018
1	109166	0001 00109166	26/03/2016	1624	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109166	1	75623	Sí	0001 0000075623	26/03/2016 12:00:00 AM	28136
1	109166	0001 00109166	26/03/2016	1624	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109166	1	75624	Sí	0001 0000075624	26/03/2016 12:00:00 AM	35357
1	109166	0001 00109166	26/03/2016	1624	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109166	1	75625	Sí	0001 0000075625	26/03/2016 12:00:00 AM	4521
1	109166	0001 00109166	26/03/2016	1624	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109166	1	75626	Sí	0001 0000075626	26/03/2016 12:00:00 AM	31735
1	109166	0001 00109166	26/03/2016	1624	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109166	1	75627	Sí	0001 0000075627	26/03/2016 12:00:00 AM	22213
1	109167	0001 00109167	26/03/2016	1622	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000			1	109167	1	75594	Sí	0001 0000075594	24/03/2016 12:00:00 AM	37813
1	109167	0001 00109167	26/03/2016	1622	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000			1	109167	1	75595	Sí	0001 0000075595	24/03/2016 12:00:00 AM	38215
1	109167	0001 00109167	26/03/2016	1622	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000			1	109167	1	75597	Sí	0001 0000075597	25/03/2016 12:00:00 AM	29703
1	109167	0001 00109167	26/03/2016	1622	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000			1	109167	1	75600	Sí	0001 0000075600	25/03/2016 12:00:00 AM	34702
1	109167	0001 00109167	26/03/2016	1622	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000			1	109167	1	75601	Sí	0001 0000075601	25/03/2016 12:00:00 AM	32370
1	109167	0001 00109167	26/03/2016	1622	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000			1	109167	1	75604	Sí	0001 0000075604	25/03/2016 12:00:00 AM	32213
1	109167	0001 00109167	26/03/2016	1622	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000			1	109167	1	75607	Sí	0001 0000075607	25/03/2016 12:00:00 AM	31964
1	109167	0001 00109167	26/03/2016	1622	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000			1	109167	1	75608	Sí	0001 0000075608	25/03/2016 12:00:00 AM	33999
1	109167	0001 00109167	26/03/2016	1622	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000			1	109167	1	75609	Sí	0001 0000075609	25/03/2016 12:00:00 AM	27917
1	109167	0001 00109167	26/03/2016	1622	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000			1	109167	1	75611	Sí	0001 0000075611	25/03/2016 12:00:00 AM	36609
1	109167	0001 00109167	26/03/2016	1622	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000			1	109167	1	75612	Sí	0001 0000075612	25/03/2016 12:00:00 AM	35707
1	109167	0001 00109167	26/03/2016	1622	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000			1	109167	1	75613	Sí	0001 0000075613	25/03/2016 12:00:00 AM	33029
1	109167	0001 00109167	26/03/2016	1622	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000			1	109167	1	75614	Sí	0001 0000075614	25/03/2016 12:00:00 AM	30724
1	109167	0001 00109167	26/03/2016	1622	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000			1	109167	1	75615	Sí	0001 0000075615	25/03/2016 12:00:00 AM	33744
1	109167	0001 00109167	26/03/2016	1622	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000			1	109167	1	75616	Sí	0001 0000075616	25/03/2016 12:00:00 AM	31709
1	109167	0001 00109167	26/03/2016	1622	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000			1	109167	1	75622	Sí	0001 0000075622	26/03/2016 12:00:00 AM	34063
1	109235	0001 00109235	01/04/2016	1374	7084		RUTA 51 KM 99	SEPA	1516	SOJA COSECHA 15/16 E			98,8600			1	109235	21	18180	Sí	0021 0000018180	30/03/2016 12:00:00 AM	31580
1	109235	0001 00109235	01/04/2016	1374	7084		RUTA 51 KM 99	SEPA	1516	SOJA COSECHA 15/16 E			98,8600			1	109235	21	18182	Sí	0021 0000018182	30/03/2016 12:00:00 AM	29510
1	109235	0001 00109235	01/04/2016	1374	7084		RUTA 51 KM 99	SEPA	1516	SOJA COSECHA 15/16 E			98,8600			1	109235	21	18374	Sí	0021 0000018374	01/04/2016 12:00:00 AM	30100
1	109236	0001 00109236	01/04/2016	1376	7084		RUTA 51 KM 99	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109236	21	18074	Sí	0021 0000018074	29/03/2016 12:00:00 AM	30272
1	109236	0001 00109236	01/04/2016	1376	7084		RUTA 51 KM 99	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109236	21	18076	Sí	0021 0000018076	29/03/2016 12:00:00 AM	29488
1	109236	0001 00109236	01/04/2016	1376	7084		RUTA 51 KM 99	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109236	21	18078	Sí	0021 0000018078	29/03/2016 12:00:00 AM	26107
1	109236	0001 00109236	01/04/2016	1376	7084		RUTA 51 KM 99	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109236	21	18184	Sí	0021 0000018184	30/03/2016 12:00:00 AM	30300
1	109236	0001 00109236	01/04/2016	1376	7084		RUTA 51 KM 99	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109236	21	18264	Sí	0021 0000018264	31/03/2016 12:00:00 AM	28270
1	109236	0001 00109236	01/04/2016	1376	7084		RUTA 51 KM 99	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109236	21	18266	Sí	0021 0000018266	31/03/2016 12:00:00 AM	28830
1	109236	0001 00109236	01/04/2016	1376	7084		RUTA 51 KM 99	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109236	21	18268	Sí	0021 0000018268	31/03/2016 12:00:00 AM	29800
1	109236	0001 00109236	01/04/2016	1376	7084		RUTA 51 KM 99	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109236	21	18376	Sí	0021 0000018376	01/04/2016 12:00:00 AM	29510
1	109243	0001 00109243	05/04/2016	1526	7068		LA LOMA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109243	21	18526	Sí	0021 0000018526	05/04/2016 12:00:00 AM	30500
1	109250	0001 00109250	01/04/2016	1362	7025		RUTA 191 KM 35	SEPA	1516	SOJA COSECHA 15/16 E			98,6300			1	109250	21	18318	Sí	0021 0000018318	31/03/2016 12:00:00 AM	28830
1	109250	0001 00109250	01/04/2016	1362	7025		RUTA 191 KM 35	SEPA	1516	SOJA COSECHA 15/16 E			98,6300			1	109250	21	18358	Sí	0021 0000018358	01/04/2016 12:00:00 AM	30850
1	109250	0001 00109250	01/04/2016	1362	7025		RUTA 191 KM 35	SEPA	1516	SOJA COSECHA 15/16 E			98,6300			1	109250	21	18360	Sí	0021 0000018360	01/04/2016 12:00:00 AM	29970
1	109250	0001 00109250	01/04/2016	1362	7025		RUTA 191 KM 35	SEPA	1516	SOJA COSECHA 15/16 E			98,6300			1	109250	21	18362	Sí	0021 0000018362	01/04/2016 12:00:00 AM	30280
1	109257	0001 00109257	02/04/2016	1169	7082		LA DOLORES	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109257	21	17974	Sí	0021 0000017974	26/03/2016 12:00:00 AM	27540
1	109257	0001 00109257	02/04/2016	1169	7082		LA DOLORES	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109257	21	17976	Sí	0021 0000017976	26/03/2016 12:00:00 AM	30090
1	109257	0001 00109257	02/04/2016	1169	7082		LA DOLORES	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109257	21	17978	Sí	0021 0000017978	26/03/2016 12:00:00 AM	29260
1	109257	0001 00109257	02/04/2016	1169	7082		LA DOLORES	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109257	21	18038	Sí	0021 0000018038	28/03/2016 12:00:00 AM	30240
1	109257	0001 00109257	02/04/2016	1169	7082		LA DOLORES	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109257	21	18040	Sí	0021 0000018040	28/03/2016 12:00:00 AM	29900
1	109257	0001 00109257	02/04/2016	1169	7082		LA DOLORES	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109257	21	18070	Sí	0021 0000018070	29/03/2016 12:00:00 AM	28870
1	109257	0001 00109257	02/04/2016	1169	7082		LA DOLORES	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109257	21	18114	Sí	0021 0000018114	29/03/2016 12:00:00 AM	30750
1	109257	0001 00109257	02/04/2016	1169	7082		LA DOLORES	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109257	21	18116	Sí	0021 0000018116	29/03/2016 12:00:00 AM	30080
1	109258	0001 00109258	01/04/2016	1528	7046		LAS PARVAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109258	1	75728	Sí	0001 0000075728	01/04/2016 12:00:00 AM	30029
1	109259	0001 00109259	01/04/2016	1534	7046		LAS PARVAS	SEPA	1516	SOJA COSECHA 15/16 E			90,7000			1	109259	1	75734	Sí	0001 0000075734	01/04/2016 12:00:00 AM	28549
1	109260	0001 00109260	01/04/2016	1438	5617		EL CAMPIRIÑO	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109260	21	18436	Sí	0021 0000018436	01/04/2016 12:00:00 AM	30080
1	109260	0001 00109260	01/04/2016	1438	5617		EL CAMPIRIÑO	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109260	21	18438	Sí	0021 0000018438	01/04/2016 12:00:00 AM	30900
1	109261	0001 00109261	26/03/2016	1980	5483		ELVIRA(PROPIO)	SOJA	1516	SOJA COSECHA 15/16			99,2400			1	109261	21	17932	Sí	0021 0000017932	25/03/2016 12:00:00 AM	29220
1	109261	0001 00109261	26/03/2016	1980	5483		ELVIRA(PROPIO)	SOJA	1516	SOJA COSECHA 15/16			99,2400			1	109261	21	17980	Sí	0021 0000017980	26/03/2016 12:00:00 AM	28820
1	109262	0001 00109262	28/03/2016	1050	5530		SOL DE MAYO	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109262	21	18042	Sí	0021 0000018042	28/03/2016 12:00:00 AM	28709
1	109262	0001 00109262	28/03/2016	1050	5530		SOL DE MAYO	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109262	21	18044	Sí	0021 0000018044	28/03/2016 12:00:00 AM	27344
1	109262	0001 00109262	28/03/2016	1050	5530		SOL DE MAYO	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109262	21	18050	Sí	0021 0000018050	28/03/2016 12:00:00 AM	29920
1	109263	0001 00109263	24/03/2016	1900	5614		CAMPO 18	SOJA	1516	SOJA COSECHA 15/16			99,5000			1	109263	21	17892	Sí	0021 0000017892	23/03/2016 12:00:00 AM	28120
1	109263	0001 00109263	24/03/2016	1900	5614		CAMPO 18	SOJA	1516	SOJA COSECHA 15/16			99,5000			1	109263	21	17894	Sí	0021 0000017894	23/03/2016 12:00:00 AM	27943
1	109263	0001 00109263	24/03/2016	1900	5614		CAMPO 18	SOJA	1516	SOJA COSECHA 15/16			99,5000			1	109263	21	17898	Sí	0021 0000017898	24/03/2016 12:00:00 AM	26840
1	109263	0001 00109263	24/03/2016	1900	5614		CAMPO 18	SOJA	1516	SOJA COSECHA 15/16			99,5000			1	109263	21	17900	Sí	0021 0000017900	24/03/2016 12:00:00 AM	29660
1	109267	0001 00109267	02/04/2016	1330	5526		SAN ANDRES DE GILES	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109267	21	18122	Sí	0021 0000018122	29/03/2016 12:00:00 AM	29960
1	109267	0001 00109267	02/04/2016	1330	5526		SAN ANDRES DE GILES	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109267	21	18124	Sí	0021 0000018124	29/03/2016 12:00:00 AM	29440
1	109267	0001 00109267	02/04/2016	1330	5526		SAN ANDRES DE GILES	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109267	21	18214	Sí	0021 0000018214	30/03/2016 12:00:00 AM	29980
1	109267	0001 00109267	02/04/2016	1330	5526		SAN ANDRES DE GILES	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109267	21	18216	Sí	0021 0000018216	30/03/2016 12:00:00 AM	29320
1	109267	0001 00109267	02/04/2016	1330	5526		SAN ANDRES DE GILES	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109267	21	18320	Sí	0021 0000018320	31/03/2016 12:00:00 AM	29500
1	109267	0001 00109267	02/04/2016	1330	5526		SAN ANDRES DE GILES	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109267	21	18330	Sí	0021 0000018330	31/03/2016 12:00:00 AM	29120
1	109269	0001 00109269	02/04/2016	1749	203		LA MERCED	TRIG	1516	TRIGO COSECHA 15/16	9,2333	1	95,7000	457,50		1	109269	21	17745	Sí	0021 0000017745	15/03/2016 12:00:00 AM	30080
1	109269	0001 00109269	02/04/2016	1749	203		LA MERCED	TRIG	1516	TRIGO COSECHA 15/16	9,2333	1	95,7000	457,50		1	109269	21	17747	Sí	0021 0000017747	15/03/2016 12:00:00 AM	30520
1	109269	0001 00109269	02/04/2016	1749	203		LA MERCED	TRIG	1516	TRIGO COSECHA 15/16	9,2333	1	95,7000	457,50		1	109269	21	17749	Sí	0021 0000017749	15/03/2016 12:00:00 AM	29980
1	109270	0001 00109270	02/04/2016	1725	1278		MINETTI	TRIG	1516	TRIGO COSECHA 15/16		3	98,0000	152,50		1	109270	21	17725	Sí	0021 0000017725	14/03/2016 12:00:00 AM	26660
1	109289	0001 00109289	17/03/2016	1538	502		SILOS-FONTANA Y ESPAÑOL	ARVE	1516	ARVEJA COSECHA 15/16			83,0000			1	109289	1	75538	Sí	0001 0000075538	17/03/2016 12:00:00 AM	29651
1	109290	0001 00109290	16/03/2016	1523	548		SILOS-FONTANA Y ESPAÑOL	ARVE	1516	ARVEJA COSECHA 15/16			88,2000			1	109290	1	75522	Sí	0001 0000075522	16/03/2016 12:00:00 AM	30367
1	109290	0001 00109290	16/03/2016	1523	548		SILOS-FONTANA Y ESPAÑOL	ARVE	1516	ARVEJA COSECHA 15/16			88,2000			1	109290	1	75523	Sí	0001 0000075523	16/03/2016 12:00:00 AM	30328
1	109311	0001 00109311	07/04/2016	1558	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109311	21	17960	Sí	0021 0000017960	26/03/2016 12:00:00 AM	28787
1	109311	0001 00109311	07/04/2016	1558	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109311	21	17990	Sí	0021 0000017990	27/03/2016 12:00:00 AM	30155
1	109311	0001 00109311	07/04/2016	1558	42		LOS ALMENDROS - GARCIA FACUNDO	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109311	21	18558	Sí	0021 0000018558	07/04/2016 12:00:00 AM	27599
1	109312	0001 00109312	26/03/2016	1988	5615		LA RAPIDA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109312	21	17942	Sí	0021 0000017942	25/03/2016 12:00:00 AM	30300
1	109312	0001 00109312	26/03/2016	1988	5615		LA RAPIDA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109312	21	17944	Sí	0021 0000017944	25/03/2016 12:00:00 AM	28180
1	109312	0001 00109312	26/03/2016	1988	5615		LA RAPIDA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109312	21	17946	Sí	0021 0000017946	25/03/2016 12:00:00 AM	30460
1	109312	0001 00109312	26/03/2016	1988	5615		LA RAPIDA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109312	21	17986	Sí	0021 0000017986	26/03/2016 12:00:00 AM	26980
1	109312	0001 00109312	26/03/2016	1988	5615		LA RAPIDA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109312	21	17988	Sí	0021 0000017988	26/03/2016 12:00:00 AM	30300
1	109314	0001 00109314	05/04/2016	1490	5438		LA ENCARNACION	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109314	21	18460	Sí	0021 0000018460	02/04/2016 12:00:00 AM	29240
1	109314	0001 00109314	05/04/2016	1490	5438		LA ENCARNACION	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109314	21	18462	Sí	0021 0000018462	02/04/2016 12:00:00 AM	30380
1	109314	0001 00109314	05/04/2016	1490	5438		LA ENCARNACION	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109314	21	18488	Sí	0021 0000018488	05/04/2016 12:00:00 AM	29160
1	109314	0001 00109314	05/04/2016	1490	5438		LA ENCARNACION	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109314	21	18490	Sí	0021 0000018490	05/04/2016 12:00:00 AM	28400
1	109314	0001 00109314	05/04/2016	1490	5438		LA ENCARNACION	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109314	21	18572	Sí	0021 0000018572	01/04/2016 12:00:00 AM	30520
1	109314	0001 00109314	05/04/2016	1490	5438		LA ENCARNACION	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109314	21	18574	Sí	0021 0000018574	01/04/2016 12:00:00 AM	30700
1	109315	0001 00109315	31/03/2016	1156	5444		LA MILAGROSA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109315	21	18154	Sí	0021 0000018154	28/03/2016 12:00:00 AM	30100
1	109315	0001 00109315	31/03/2016	1156	5444		LA MILAGROSA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109315	21	18156	Sí	0021 0000018156	28/03/2016 12:00:00 AM	29045
1	109316	0001 00109316	05/04/2016	1502	5309		EL REMANSO - NOVENO CHUCKER	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109316	21	18158	Sí	0021 0000018158	29/03/2016 12:00:00 AM	29867
1	109316	0001 00109316	05/04/2016	1502	5309		EL REMANSO - NOVENO CHUCKER	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109316	21	18160	Sí	0021 0000018160	29/03/2016 12:00:00 AM	30500
1	109316	0001 00109316	05/04/2016	1502	5309		EL REMANSO - NOVENO CHUCKER	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109316	21	18470	Sí	0021 0000018470	01/04/2016 12:00:00 AM	26133
1	109316	0001 00109316	05/04/2016	1502	5309		EL REMANSO - NOVENO CHUCKER	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109316	21	18472	Sí	0021 0000018472	01/04/2016 12:00:00 AM	31060
1	109316	0001 00109316	05/04/2016	1502	5309		EL REMANSO - NOVENO CHUCKER	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109316	21	18474	Sí	0021 0000018474	01/04/2016 12:00:00 AM	29880
1	109316	0001 00109316	05/04/2016	1502	5309		EL REMANSO - NOVENO CHUCKER	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109316	21	18476	Sí	0021 0000018476	01/04/2016 12:00:00 AM	28700
1	109316	0001 00109316	05/04/2016	1502	5309		EL REMANSO - NOVENO CHUCKER	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109316	21	18478	Sí	0021 0000018478	01/04/2016 12:00:00 AM	30646
1	109316	0001 00109316	05/04/2016	1502	5309		EL REMANSO - NOVENO CHUCKER	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109316	21	18480	Sí	0021 0000018480	01/04/2016 12:00:00 AM	29840
1	109316	0001 00109316	05/04/2016	1502	5309		EL REMANSO - NOVENO CHUCKER	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109316	21	18482	Sí	0021 0000018482	01/04/2016 12:00:00 AM	30580
1	109316	0001 00109316	05/04/2016	1502	5309		EL REMANSO - NOVENO CHUCKER	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109316	21	18484	Sí	0021 0000018484	01/04/2016 12:00:00 AM	30220
1	109316	0001 00109316	05/04/2016	1502	5309		EL REMANSO - NOVENO CHUCKER	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109316	21	18486	Sí	0021 0000018486	01/04/2016 12:00:00 AM	28360
1	109316	0001 00109316	05/04/2016	1502	5309		EL REMANSO - NOVENO CHUCKER	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109316	21	18498	Sí	0021 0000018498	04/04/2016 12:00:00 AM	29002
1	109316	0001 00109316	05/04/2016	1502	5309		EL REMANSO - NOVENO CHUCKER	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109316	21	18500	Sí	0021 0000018500	04/04/2016 12:00:00 AM	27900
1	109316	0001 00109316	05/04/2016	1502	5309		EL REMANSO - NOVENO CHUCKER	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109316	21	18502	Sí	0021 0000018502	04/04/2016 12:00:00 AM	29020
1	109317	0001 00109317	31/03/2016	1715	1286		LA FUSTA	ARVE	1516	ARVEJA COSECHA 15/16			100,0000			1	109317	1	75715	Sí	0001 0000075715	31/03/2016 12:00:00 AM	27850
